,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Partner 1,Partner 2,Rental Count,Temp_Cat
7883,2018-10-25,11,16.4,43,0.7,0.0,0.0,Autumn,False,1,807,947,1754,Nice
7884,2018-10-25,12,18.2,37,1.4,0.0,0.0,Autumn,False,1,600,645,1245,Nice
7885,2018-10-25,13,19.4,32,1.1,0.0,0.0,Autumn,False,1,313,664,977,Nice
7886,2018-10-25,14,20.6,31,1.4,0.0,0.0,Autumn,False,1,380,1084,1464,Nice
7887,2018-10-25,15,20.6,32,1.4,0.0,0.0,Autumn,False,1,680,390,1070,Nice
7888,2018-10-25,16,20.4,32,0.9,0.0,0.0,Autumn,False,1,1246,1138,2384,Nice
7889,2018-10-25,17,19.2,36,0.7,0.0,0.0,Autumn,False,1,36,1339,1375,Nice
7890,2018-10-25,18,17.3,39,1.3,0.0,0.0,Autumn,False,1,508,441,949,Nice
7891,2018-10-25,19,16.4,47,1.0,0.0,0.0,Autumn,False,1,1780,32,1812,Nice
7892,2018-10-25,20,15.3,50,0.5,0.0,0.0,Autumn,False,1,816,556,1372,Nice
7893,2018-10-25,21,14.5,50,0.7,0.0,0.0,Autumn,False,1,590,124,714,Chilly
7894,2018-10-25,22,13.6,56,1.0,0.0,0.0,Autumn,False,1,562,482,1044,Chilly
7895,2018-10-25,23,12.5,59,0.8,0.0,0.0,Autumn,False,1,381,387,768,Chilly
7896,2018-10-26,0,12.5,57,0.9,0.0,0.0,Autumn,False,1,666,386,1052,Chilly
7897,2018-10-26,1,12.7,56,1.2,0.0,0.0,Autumn,False,1,163,489,652,Chilly
7898,2018-10-26,2,12.8,59,0.9,0.0,0.0,Autumn,False,1,163,424,587,Chilly
7899,2018-10-26,3,12.8,57,0.5,0.0,0.0,Autumn,False,1,215,145,360,Chilly
7900,2018-10-26,4,12.6,60,0.6,0.0,0.0,Autumn,False,1,81,128,209,Chilly
7901,2018-10-26,5,12.4,60,0.8,0.0,0.0,Autumn,False,1,38,137,175,Chilly
7902,2018-10-26,6,12.6,64,1.3,0.0,0.0,Autumn,False,1,141,309,450,Chilly
7903,2018-10-26,7,12.6,63,0.8,0.0,0.0,Autumn,False,1,139,156,295,Chilly
7904,2018-10-26,8,12.1,81,0.8,0.5,0.0,Autumn,False,1,551,512,1063,Chilly
7905,2018-10-26,9,12.0,86,0.8,0.5,0.0,Autumn,False,1,42,135,177,Chilly
7906,2018-10-26,10,12.9,84,1.0,0.0,0.0,Autumn,False,1,39,80,119,Chilly
7907,2018-10-26,11,12.4,87,1.0,1.0,0.0,Autumn,False,1,19,15,34,Chilly
7908,2018-10-26,12,12.4,90,1.1,1.0,0.0,Autumn,False,1,25,29,54,Chilly
7909,2018-10-26,13,12.6,87,2.3,1.5,0.0,Autumn,False,1,2,4,6,Chilly
7910,2018-10-26,14,12.7,95,1.9,5.5,0.0,Autumn,False,1,12,50,62,Chilly
7911,2018-10-26,15,14.0,87,1.2,1.0,0.0,Autumn,False,1,177,122,299,Chilly
7912,2018-10-26,16,14.5,81,1.8,0.0,0.0,Autumn,False,1,773,842,1615,Chilly
7913,2018-10-26,17,14.3,77,2.9,0.0,0.0,Autumn,False,1,50,1162,1212,Chilly
7914,2018-10-26,18,13.1,74,1.6,0.0,0.0,Autumn,False,1,600,1570,2170,Chilly
7915,2018-10-26,19,12.9,66,2.5,0.0,0.0,Autumn,False,1,982,1,983,Chilly
7916,2018-10-26,20,12.2,67,5.4,0.0,0.0,Autumn,False,1,584,924,1508,Chilly
7917,2018-10-26,21,10.6,70,2.4,0.0,0.0,Autumn,False,1,339,293,632,Chilly
7918,2018-10-26,22,10.5,72,2.4,0.0,0.0,Autumn,False,1,291,14,305,Chilly
7919,2018-10-26,23,10.2,64,3.9,0.0,0.0,Autumn,False,1,477,554,1031,Chilly
7920,2018-10-27,0,9.9,65,3.2,0.0,0.0,Autumn,False,1,590,498,1088,Chilly
7921,2018-10-27,1,9.9,62,3.5,0.0,0.0,Autumn,False,1,205,409,614,Chilly
7922,2018-10-27,2,9.5,58,3.0,0.0,0.0,Autumn,False,1,365,457,822,Chilly
7923,2018-10-27,3,9.1,60,2.8,0.0,0.0,Autumn,False,1,317,317,634,Chilly
7924,2018-10-27,4,8.8,61,2.8,0.0,0.0,Autumn,False,1,66,48,114,Chilly
7925,2018-10-27,5,8.0,65,1.6,0.0,0.0,Autumn,False,1,94,30,124,Chilly
7926,2018-10-27,6,7.4,66,2.3,0.0,0.0,Autumn,False,1,11,81,92,Chilly
7927,2018-10-27,7,7.3,65,3.2,0.0,0.0,Autumn,False,1,106,306,412,Chilly
7928,2018-10-27,8,7.7,62,2.4,0.0,0.0,Autumn,False,1,152,482,634,Chilly
7929,2018-10-27,9,8.3,55,4.0,0.0,0.0,Autumn,False,1,300,414,714,Chilly
7930,2018-10-27,10,9.5,46,3.7,0.0,0.0,Autumn,False,1,637,563,1200,Chilly
7931,2018-10-27,11,10.4,42,4.1,0.0,0.0,Autumn,False,1,357,699,1056,Chilly
7932,2018-10-27,12,10.4,41,4.9,0.0,0.0,Autumn,False,1,477,946,1423,Chilly
7933,2018-10-27,13,10.6,38,4.6,0.0,0.0,Autumn,False,1,146,661,807,Chilly
7934,2018-10-27,14,10.8,37,4.4,0.0,0.0,Autumn,False,1,1078,198,1276,Chilly
7935,2018-10-27,15,11.4,32,3.8,0.0,0.0,Autumn,False,1,935,671,1606,Chilly
7936,2018-10-27,16,10.6,35,3.3,0.0,0.0,Autumn,False,1,476,1035,1511,Chilly
7937,2018-10-27,17,9.5,34,5.7,0.0,0.0,Autumn,False,1,35,795,830,Chilly
7938,2018-10-27,18,8.9,39,3.5,0.0,0.0,Autumn,False,1,139,662,801,Chilly
7939,2018-10-27,19,8.0,42,2.9,0.0,0.0,Autumn,False,1,768,63,831,Chilly
7940,2018-10-27,20,7.6,44,4.2,0.0,0.0,Autumn,False,1,46,298,344,Chilly
7941,2018-10-27,21,7.3,49,3.4,0.0,0.0,Autumn,False,1,365,142,507,Chilly
7942,2018-10-27,22,6.6,51,1.8,0.0,0.0,Autumn,False,1,399,340,739,Chilly
7943,2018-10-27,23,6.3,52,1.8,0.0,0.0,Autumn,False,1,345,407,752,Chilly
7944,2018-10-28,0,6.7,55,1.5,0.0,0.0,Autumn,False,1,483,206,689,Chilly
7945,2018-10-28,1,6.9,55,1.8,0.0,0.0,Autumn,False,1,76,73,149,Chilly
7946,2018-10-28,2,6.6,59,0.4,0.0,0.0,Autumn,False,1,51,437,488,Chilly
7947,2018-10-28,3,6.2,59,0.6,0.0,0.0,Autumn,False,1,118,30,148,Chilly
7948,2018-10-28,4,6.8,65,1.1,0.0,0.0,Autumn,False,1,94,87,181,Chilly
7949,2018-10-28,5,7.2,68,2.5,0.0,0.0,Autumn,False,1,21,17,38,Chilly
7950,2018-10-28,6,6.9,86,1.7,1.5,0.0,Autumn,False,1,8,55,63,Chilly
7951,2018-10-28,7,6.9,88,0.9,0.0,0.0,Autumn,False,1,97,123,220,Chilly
7952,2018-10-28,8,6.8,89,1.4,0.0,0.0,Autumn,False,1,53,40,93,Chilly
7953,2018-10-28,9,7.3,90,1.1,2.5,0.0,Autumn,False,1,43,73,116,Chilly
7954,2018-10-28,10,8.2,89,0.4,0.0,0.0,Autumn,False,1,180,119,299,Chilly
7955,2018-10-28,11,9.4,86,1.2,0.0,0.0,Autumn,False,1,18,422,440,Chilly
7956,2018-10-28,12,11.9,74,1.6,0.0,0.0,Autumn,False,1,5,228,233,Chilly
7957,2018-10-28,13,12.1,75,1.2,0.0,0.0,Autumn,False,1,53,406,459,Chilly
7958,2018-10-28,14,12.4,72,1.9,0.0,0.0,Autumn,False,1,400,733,1133,Chilly
7959,2018-10-28,15,12.2,67,3.3,0.0,0.0,Autumn,False,1,245,614,859,Chilly
7960,2018-10-28,16,12.2,65,1.9,0.0,0.0,Autumn,False,1,150,198,348,Chilly
7961,2018-10-28,17,9.4,85,1.2,1.5,0.0,Autumn,False,1,396,271,667,Chilly
7962,2018-10-28,18,8.9,85,1.8,0.0,0.0,Autumn,False,1,376,25,401,Chilly
7963,2018-10-28,19,8.4,85,1.2,0.0,0.0,Autumn,False,1,279,458,737,Chilly
7964,2018-10-28,20,8.2,82,2.8,0.0,0.0,Autumn,False,1,302,284,586,Chilly
7965,2018-10-28,21,7.6,75,1.1,0.0,0.0,Autumn,False,1,542,29,571,Chilly
7966,2018-10-28,22,6.7,76,0.6,0.0,0.0,Autumn,False,1,288,108,396,Chilly
7967,2018-10-28,23,6.0,74,1.1,0.0,0.0,Autumn,False,1,498,74,572,Chilly
7968,2018-10-29,0,5.3,81,1.7,0.0,0.0,Autumn,False,1,352,169,521,Chilly
7969,2018-10-29,1,5.1,83,1.1,0.0,0.0,Autumn,False,1,294,49,343,Chilly
7970,2018-10-29,2,4.7,81,1.0,0.0,0.0,Autumn,False,1,83,61,144,Chilly
7971,2018-10-29,3,5.0,67,0.8,0.0,0.0,Autumn,False,1,77,111,188,Chilly
7972,2018-10-29,4,5.6,66,0.7,0.0,0.0,Autumn,False,1,33,13,46,Chilly
7973,2018-10-29,5,,76,0.7,0.0,0.0,Autumn,False,1,105,43,148,
7974,2018-10-29,6,4.7,76,0.6,0.0,0.0,Autumn,False,1,221,419,640,Chilly
7975,2018-10-29,7,4.6,76,0.7,0.0,0.0,Autumn,False,1,195,415,610,Chilly
7976,2018-10-29,8,5.1,67,0.3,0.0,0.0,Autumn,False,1,1279,502,1781,Chilly
7977,2018-10-29,9,7.5,53,1.6,0.0,0.0,Autumn,False,1,209,553,762,Chilly
7978,2018-10-29,10,9.6,43,1.8,0.0,0.0,Autumn,False,1,659,145,804,Chilly
7979,2018-10-29,11,11.0,46,2.6,0.0,0.0,Autumn,False,1,459,356,815,Chilly
7980,2018-10-29,12,10.8,49,2.7,0.0,0.0,Autumn,False,1,13,364,377,Chilly
7981,2018-10-29,13,10.4,49,2.7,0.0,0.0,Autumn,False,1,139,223,362,Chilly
7982,2018-10-29,14,11.3,39,3.7,0.0,0.0,Autumn,False,1,227,138,365,Chilly
7983,2018-10-29,15,11.0,46,3.4,0.0,0.0,Autumn,False,1,304,442,746,Chilly
7984,2018-10-29,16,11.3,41,3.6,0.0,0.0,Autumn,False,1,509,636,1145,Chilly
7985,2018-10-29,17,10.0,43,4.9,0.0,0.0,Autumn,False,1,378,36,414,Chilly
7986,2018-10-29,18,9.4,51,3.4,0.0,0.0,Autumn,False,1,1465,1817,3282,Chilly
7987,2018-10-29,19,8.1,53,3.7,0.0,0.0,Autumn,False,1,46,1274,1320,Chilly
7988,2018-10-29,20,6.8,59,3.2,0.0,0.0,Autumn,False,1,102,545,647,Chilly
7989,2018-10-29,21,5.7,61,2.3,0.0,0.0,Autumn,False,1,292,150,442,Chilly
7990,2018-10-29,22,5.1,58,2.2,0.0,0.0,Autumn,False,1,379,815,1194,Chilly
7991,2018-10-29,23,4.3,58,1.4,0.0,0.0,Autumn,False,1,391,229,620,Chilly
7992,2018-10-30,0,3.4,55,1.5,0.0,0.0,Autumn,False,1,466,319,785,Chilly
7993,2018-10-30,1,3.0,55,1.0,0.0,0.0,Autumn,False,1,100,226,326,Chilly
7994,2018-10-30,2,2.1,56,0.5,0.0,0.0,Autumn,False,1,211,105,316,Chilly
7995,2018-10-30,3,1.7,59,0.5,0.0,0.0,Autumn,False,1,179,145,324,Chilly
7996,2018-10-30,4,1.6,63,0.3,0.0,0.0,Autumn,False,1,57,136,193,Chilly
7997,2018-10-30,5,1.1,68,0.6,0.0,0.0,Autumn,False,1,99,109,208,Chilly
7998,2018-10-30,6,0.8,69,1.4,0.0,0.0,Autumn,False,1,34,153,187,Chilly
7999,2018-10-30,7,1.3,65,1.2,0.0,0.0,Autumn,False,1,670,1002,1672,Chilly
8000,2018-10-30,8,1.4,58,0.9,0.0,0.0,Autumn,False,1,108,144,252,Chilly
8001,2018-10-30,9,3.7,49,1.9,0.0,0.0,Autumn,False,1,596,713,1309,Chilly
8002,2018-10-30,10,6.1,38,2.5,0.0,0.0,Autumn,False,1,603,6,609,Chilly
8003,2018-10-30,11,7.5,36,1.4,0.0,0.0,Autumn,False,1,346,175,521,Chilly
8004,2018-10-30,12,8.5,34,1.5,0.0,0.0,Autumn,False,1,283,195,478,Chilly
8005,2018-10-30,13,9.8,33,1.8,0.0,0.0,Autumn,False,1,2,821,823,Chilly
8006,2018-10-30,14,10.7,33,1.7,0.0,0.0,Autumn,False,1,440,324,764,Chilly
8007,2018-10-30,15,10.9,33,2.6,0.0,0.0,Autumn,False,1,167,40,207,Chilly
8008,2018-10-30,16,11.0,34,2.3,0.0,0.0,Autumn,False,1,106,263,369,Chilly
8009,2018-10-30,17,9.9,40,2.6,0.0,0.0,Autumn,False,1,936,802,1738,Chilly
8010,2018-10-30,18,8.4,52,2.6,0.0,0.0,Autumn,False,1,1579,1858,3437,Chilly
8011,2018-10-30,19,8.0,52,2.1,0.0,0.0,Autumn,False,1,620,148,768,Chilly
8012,2018-10-30,20,7.6,59,1.1,0.0,0.0,Autumn,False,1,320,114,434,Chilly
8013,2018-10-30,21,7.6,55,2.0,0.0,0.0,Autumn,False,1,181,28,209,Chilly
8014,2018-10-30,22,7.6,50,1.8,0.0,0.0,Autumn,False,1,114,69,183,Chilly
8015,2018-10-30,23,7.7,50,1.0,0.0,0.0,Autumn,False,1,309,470,779,Chilly
8016,2018-10-31,0,7.1,59,1.7,0.0,0.0,Autumn,False,1,247,115,362,Chilly
8017,2018-10-31,1,6.6,66,1.0,0.0,0.0,Autumn,False,1,81,314,395,Chilly
8018,2018-10-31,2,6.4,65,0.0,0.0,0.0,Autumn,False,1,163,214,377,Chilly
8019,2018-10-31,3,5.6,69,0.1,0.0,0.0,Autumn,False,1,225,203,428,Chilly
8020,2018-10-31,4,5.0,71,1.4,0.0,0.0,Autumn,False,1,80,76,156,Chilly
8021,2018-10-31,5,4.1,74,0.9,0.0,0.0,Autumn,False,1,120,48,168,Chilly
8022,2018-10-31,6,3.6,75,0.8,0.0,0.0,Autumn,False,1,125,375,500,Chilly
8023,2018-10-31,7,3.2,74,0.9,0.0,0.0,Autumn,False,1,66,1049,1115,Chilly
8024,2018-10-31,8,3.7,67,1.8,0.0,0.0,Autumn,False,1,233,294,527,Chilly
8025,2018-10-31,9,5.1,56,1.8,0.0,0.0,Autumn,False,1,679,340,1019,Chilly
8026,2018-10-31,10,7.2,49,2.2,0.0,0.0,Autumn,False,1,252,271,523,Chilly
8027,2018-10-31,11,8.7,41,2.6,0.0,0.0,Autumn,False,1,197,645,842,Chilly
8028,2018-10-31,12,10.0,39,2.0,0.0,0.0,Autumn,False,1,23,125,148,Chilly
8029,2018-10-31,13,11.2,34,2.6,0.0,0.0,Autumn,False,1,645,535,1180,Chilly
8030,2018-10-31,14,11.9,34,2.4,0.0,0.0,Autumn,False,1,290,485,775,Chilly
8031,2018-10-31,15,12.0,35,3.0,0.0,0.0,Autumn,False,1,291,440,731,Chilly
8032,2018-10-31,16,11.8,34,2.3,0.0,0.0,Autumn,False,1,558,282,840,Chilly
8033,2018-10-31,17,11.3,41,1.8,0.0,0.0,Autumn,False,1,610,890,1500,Chilly
8034,2018-10-31,18,9.4,48,2.0,0.0,0.0,Autumn,False,1,855,1641,2496,Chilly
8035,2018-10-31,19,8.4,53,1.0,0.0,0.0,Autumn,False,1,1192,462,1654,Chilly
8036,2018-10-31,20,7.6,59,0.7,0.0,0.0,Autumn,False,1,549,548,1097,Chilly
8037,2018-10-31,21,7.6,59,3.0,0.0,0.0,Autumn,False,1,719,902,1621,Chilly
8038,2018-10-31,22,6.8,58,2.2,0.0,0.0,Autumn,False,1,710,984,1694,Chilly
8039,2018-10-31,23,6.4,60,1.8,0.0,0.0,Autumn,False,1,417,685,1102,Chilly
8040,2018-11-01,0,5.7,62,2.3,0.0,0.0,Autumn,False,1,573,371,944,Chilly
8041,2018-11-01,1,5.1,65,1.6,0.0,0.0,Autumn,False,1,519,2,521,Chilly
8042,2018-11-01,2,4.4,64,1.4,0.0,0.0,Autumn,False,1,351,17,368,Chilly
8043,2018-11-01,3,4.2,65,0.7,0.0,0.0,Autumn,False,1,8,193,201,Chilly
8044,2018-11-01,4,3.6,70,0.8,0.0,0.0,Autumn,False,1,11,69,80,Chilly
8045,2018-11-01,5,3.3,72,0.0,0.0,0.0,Autumn,False,1,126,71,197,Chilly
8046,2018-11-01,6,2.9,75,0.2,0.0,0.0,Autumn,False,1,21,156,177,Chilly
8047,2018-11-01,7,2.5,75,0.5,0.0,0.0,Autumn,False,1,491,820,1311,Chilly
8048,2018-11-01,8,2.8,74,0.9,0.0,0.0,Autumn,False,1,1108,114,1222,Chilly
8049,2018-11-01,9,4.7,60,0.9,0.0,0.0,Autumn,False,1,749,439,1188,Chilly
8050,2018-11-01,10,8.1,51,0.7,0.0,0.0,Autumn,False,1,438,543,981,Chilly
8051,2018-11-01,11,11.1,46,1.6,0.0,0.0,Autumn,False,1,708,107,815,Chilly
8052,2018-11-01,12,12.6,36,2.6,0.0,0.0,Autumn,False,1,841,290,1131,Chilly
8053,2018-11-01,13,13.6,32,1.8,0.0,0.0,Autumn,False,1,651,666,1317,Chilly
8054,2018-11-01,14,14.9,31,2.5,0.0,0.0,Autumn,False,1,186,88,274,Chilly
8055,2018-11-01,15,14.8,30,2.7,0.0,0.0,Autumn,False,1,960,950,1910,Chilly
8056,2018-11-01,16,14.7,32,2.0,0.0,0.0,Autumn,False,1,780,803,1583,Chilly
8057,2018-11-01,17,13.7,37,1.4,0.0,0.0,Autumn,False,1,1322,543,1865,Chilly
8058,2018-11-01,18,11.8,43,1.3,0.0,0.0,Autumn,False,1,826,2082,2908,Chilly
8059,2018-11-01,19,10.5,49,1.2,0.0,0.0,Autumn,False,1,1484,47,1531,Chilly
8060,2018-11-01,20,9.9,53,1.7,0.0,0.0,Autumn,False,1,546,382,928,Chilly
8061,2018-11-01,21,9.3,54,1.1,0.0,0.0,Autumn,False,1,1138,289,1427,Chilly
8062,2018-11-01,22,8.3,61,0.2,0.0,0.0,Autumn,False,1,29,671,700,Chilly
8063,2018-11-01,23,7.8,63,0.4,0.0,0.0,Autumn,False,1,646,700,1346,Chilly
8064,2018-11-02,0,,64,1.0,0.0,0.0,Autumn,False,1,185,326,511,
8065,2018-11-02,1,6.6,69,0.0,0.0,0.0,Autumn,False,1,544,424,968,Chilly
8066,2018-11-02,2,6.1,68,0.5,0.0,0.0,Autumn,False,1,314,59,373,Chilly
8067,2018-11-02,3,5.7,72,0.8,0.0,0.0,Autumn,False,1,80,128,208,Chilly
8068,2018-11-02,4,5.2,74,1.3,0.0,0.0,Autumn,False,1,165,14,179,Chilly
8069,2018-11-02,5,4.8,75,0.7,0.0,0.0,Autumn,False,1,51,114,165,Chilly
8070,2018-11-02,6,4.5,77,1.0,0.0,0.0,Autumn,False,1,71,374,445,Chilly
8071,2018-11-02,7,4.1,75,0.8,0.0,0.0,Autumn,False,1,229,839,1068,Chilly
8072,2018-11-02,8,4.7,72,1.0,0.0,0.0,Autumn,False,1,113,1184,1297,Chilly
8073,2018-11-02,9,7.0,57,0.7,0.0,0.0,Autumn,False,1,426,404,830,Chilly
8074,2018-11-02,10,10.0,49,1.2,0.0,0.0,Autumn,False,1,176,717,893,Chilly
8075,2018-11-02,11,12.8,44,1.0,0.0,0.0,Autumn,False,1,673,159,832,Chilly
8076,2018-11-02,12,14.9,40,1.1,0.0,0.0,Autumn,False,1,442,371,813,Chilly
8077,2018-11-02,13,16.5,37,1.2,0.0,0.0,Autumn,False,1,151,6,157,Nice
8078,2018-11-02,14,18.0,31,1.2,0.0,0.0,Autumn,False,1,467,1072,1539,Nice
8079,2018-11-02,15,18.6,31,1.4,0.0,0.0,Autumn,False,1,786,954,1740,Nice
8080,2018-11-02,16,18.8,32,1.4,0.0,0.0,Autumn,False,1,393,123,516,Nice
8081,2018-11-02,17,,36,1.5,0.0,0.0,Autumn,False,1,1681,1228,2909,
8082,2018-11-02,18,,42,1.4,0.0,0.0,Autumn,False,1,81,899,980,
8083,2018-11-02,19,12.8,40,1.4,0.0,0.0,Autumn,False,1,619,492,1111,Chilly
8084,2018-11-02,20,11.7,45,1.2,0.0,0.0,Autumn,False,1,1003,1204,2207,Chilly
8085,2018-11-02,21,10.8,57,2.0,0.0,0.0,Autumn,False,1,678,874,1552,Chilly
8086,2018-11-02,22,10.0,56,2.0,0.0,0.0,Autumn,False,1,448,226,674,Chilly
8087,2018-11-02,23,9.7,56,1.3,0.0,0.0,Autumn,False,1,373,125,498,Chilly
8088,2018-11-03,0,8.8,63,0.6,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8089,2018-11-03,1,8.5,61,0.2,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8090,2018-11-03,2,7.6,68,1.2,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8091,2018-11-03,3,7.1,67,0.6,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8092,2018-11-03,4,6.3,72,1.0,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8093,2018-11-03,5,6.1,75,1.0,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8094,2018-11-03,6,5.5,78,0.6,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8095,2018-11-03,7,5.2,79,1.3,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8096,2018-11-03,8,5.4,75,0.4,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8097,2018-11-03,9,7.9,58,1.3,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8098,2018-11-03,10,11.0,49,0.7,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8099,2018-11-03,11,14.5,42,1.6,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8100,2018-11-03,12,16.5,37,1.8,0.0,0.0,Autumn,False,0,0,0,0,Nice
8101,2018-11-03,13,17.8,29,2.0,0.0,0.0,Autumn,False,0,0,0,0,Nice
8102,2018-11-03,14,18.1,24,2.4,0.0,0.0,Autumn,False,0,0,0,0,Nice
8103,2018-11-03,15,18.5,25,1.6,0.0,0.0,Autumn,False,0,0,0,0,Nice
8104,2018-11-03,16,18.7,25,2.1,0.0,0.0,Autumn,False,0,0,0,0,Nice
8105,2018-11-03,17,16.7,45,2.2,0.0,0.0,Autumn,False,0,0,0,0,Nice
8106,2018-11-03,18,14.2,51,1.5,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8107,2018-11-03,19,13.4,62,1.6,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8108,2018-11-03,20,12.1,68,0.8,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8109,2018-11-03,21,11.1,69,0.9,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8110,2018-11-03,22,10.0,68,1.1,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8111,2018-11-03,23,9.2,65,1.2,0.0,0.0,Autumn,False,0,0,0,0,Chilly
8112,2018-11-04,0,9.1,63,0.6,0.0,0.0,Autumn,False,1,400,566,966,Chilly
8113,2018-11-04,1,8.6,60,1.1,0.0,0.0,Autumn,False,1,25,1,26,Chilly
8114,2018-11-04,2,8.2,62,0.2,0.0,0.0,Autumn,False,1,34,341,375,Chilly
8115,2018-11-04,3,7.6,66,0.9,0.0,0.0,Autumn,False,1,278,291,569,Chilly
8116,2018-11-04,4,6.9,70,1.5,0.0,0.0,Autumn,False,1,45,181,226,Chilly
8117,2018-11-04,5,6.6,73,0.3,0.0,0.0,Autumn,False,1,15,9,24,Chilly
8118,2018-11-04,6,6.2,73,0.3,0.0,0.0,Autumn,False,1,44,70,114,Chilly
8119,2018-11-04,7,5.8,79,1.0,0.0,0.0,Autumn,False,1,206,120,326,Chilly
8120,2018-11-04,8,5.7,78,1.1,0.0,0.0,Autumn,False,1,59,422,481,Chilly
8121,2018-11-04,9,7.5,60,0.5,0.0,0.0,Autumn,False,1,424,421,845,Chilly
8122,2018-11-04,10,11.1,51,0.8,0.0,0.0,Autumn,False,1,399,673,1072,Chilly
8123,2018-11-04,11,14.8,46,2.0,0.0,0.0,Autumn,False,1,75,133,208,Chilly
8124,2018-11-04,12,16.3,33,2.9,0.0,0.0,Autumn,False,1,7,188,195,Nice
8125,2018-11-04,13,18.3,26,1.2,0.0,0.0,Autumn,False,1,281,760,1041,Nice
8126,2018-11-04,14,19.3,28,1.7,0.0,0.0,Autumn,False,1,1056,742,1798,Nice
8127,2018-11-04,15,19.0,25,2.1,0.0,0.0,Autumn,False,1,246,594,840,Nice
8128,2018-11-04,16,18.4,25,3.2,0.0,0.0,Autumn,False,1,1379,1534,2913,Nice
8129,2018-11-04,17,16.9,33,2.2,0.0,0.0,Autumn,False,1,247,1009,1256,Nice
8130,2018-11-04,18,14.5,46,2.6,0.0,0.0,Autumn,False,1,1064,821,1885,Chilly
8131,2018-11-04,19,12.9,56,2.5,0.0,0.0,Autumn,False,1,567,950,1517,Chilly
8132,2018-11-04,20,12.7,59,1.2,0.0,0.0,Autumn,False,1,1031,315,1346,Chilly
8133,2018-11-04,21,11.8,62,0.7,0.0,0.0,Autumn,False,1,4,767,771,Chilly
8134,2018-11-04,22,11.2,67,1.3,0.0,0.0,Autumn,False,1,878,274,1152,Chilly
8135,2018-11-04,23,10.6,73,1.3,0.0,0.0,Autumn,False,1,246,118,364,Chilly
8136,2018-11-05,0,10.1,75,0.0,0.0,0.0,Autumn,False,1,21,50,71,Chilly
8137,2018-11-05,1,9.3,78,0.1,0.0,0.0,Autumn,False,1,292,100,392,Chilly
8138,2018-11-05,2,8.8,81,0.0,0.0,0.0,Autumn,False,1,36,145,181,Chilly
8139,2018-11-05,3,8.3,81,1.1,0.0,0.0,Autumn,False,1,56,62,118,Chilly
8140,2018-11-05,4,8.0,81,0.4,0.0,0.0,Autumn,False,1,8,47,55,Chilly
8141,2018-11-05,5,8.0,84,0.7,0.0,0.0,Autumn,False,1,89,6,95,Chilly
8142,2018-11-05,6,7.2,83,0.8,0.0,0.0,Autumn,False,1,186,113,299,Chilly
8143,2018-11-05,7,7.0,86,1.1,0.0,0.0,Autumn,False,1,295,700,995,Chilly
8144,2018-11-05,8,7.2,80,0.8,0.0,0.0,Autumn,False,1,27,1403,1430,Chilly
8145,2018-11-05,9,8.9,67,1.1,0.0,0.0,Autumn,False,1,664,416,1080,Chilly
8146,2018-11-05,10,11.8,59,0.9,0.0,0.0,Autumn,False,1,43,55,98,Chilly
8147,2018-11-05,11,13.8,47,1.2,0.0,0.0,Autumn,False,1,430,25,455,Chilly
8148,2018-11-05,12,16.4,48,2.1,0.0,0.0,Autumn,False,1,381,382,763,Nice
8149,2018-11-05,13,16.8,46,1.1,0.0,0.0,Autumn,False,1,884,117,1001,Nice
8150,2018-11-05,14,17.5,38,1.2,0.0,0.0,Autumn,False,1,577,135,712,Nice
8151,2018-11-05,15,18.0,39,1.0,0.0,0.0,Autumn,False,1,179,858,1037,Nice
8152,2018-11-05,16,16.8,46,1.8,0.0,0.0,Autumn,False,1,214,1168,1382,Nice
8153,2018-11-05,17,15.7,49,2.0,0.0,0.0,Autumn,False,1,415,509,924,Nice
8154,2018-11-05,18,14.5,54,1.3,0.0,0.0,Autumn,False,1,45,1228,1273,Chilly
8155,2018-11-05,19,13.2,66,1.7,0.0,0.0,Autumn,False,1,859,761,1620,Chilly
8156,2018-11-05,20,12.7,75,2.0,0.0,0.0,Autumn,False,1,74,624,698,Chilly
8157,2018-11-05,21,12.2,79,1.8,0.0,0.0,Autumn,False,1,1029,373,1402,Chilly
8158,2018-11-05,22,11.6,81,1.2,0.0,0.0,Autumn,False,1,265,855,1120,Chilly
8159,2018-11-05,23,10.9,82,0.1,0.0,0.0,Autumn,False,1,367,425,792,Chilly
